1538344;20120416;Perry,Sarah;9151
1540792;20120416;Allen,Annabelle;5339
1542022;20120416;Ward,Alexis;6590
1542282;20120418;Martinez,Brianna;1941
1544132;20120418;Howard,Lucas;7539
1549556;20120419;Foster,Natalie;5507
1554999;20120419;Smith,Nathan;4762
1555572;20120419;Adams,Gianna;7684
1555812;20120420;Gutierrez,Easton;2071
1557312;20120420;Bailey,Kayden;5189
1557822;20120421;White,Grayson;8901
1558489;20120422;Hill,Jordan;8446
1560099;20120422;Ortiz,London;7763
1565392;20120422;Gutierrez,Dominic;4880
1567914;20120423;Scott,Daniel;1188
1569537;20120423;Foster,Savannah;7031
1569602;20120424;White,Hannah;5483
1573395;20120425;Roberts,Alexandra;8785
1573944;20120425;Cox,Caleb;4356
1576299;20120426;Cooper,Chloe;6661
1576888;20120426;Young,Sophie;9963
1577332;20120427;Turner,Cooper;1924
1578583;20120428;Martin,Emma;7870
1583402;20120428;Miller,Adam;8806
1585991;20120428;Moore,Brayden;7160
1588301;20120428;Sullivan,Camden;6315
1590805;20120501;Perry,Ayden;3685
1593695;20120501;Anderson,Benjamin;5013
1594218;20120502;Cooper,Penelope;4491
1594943;20120502;James,Nathaniel;2579
1602861;20120502;Robinson,Cameron;8052
1609522;20120504;Hughes,Camila;2930
1610059;20120504;Long,Penelope;1525
1615552;20120504;Sanders,Arianna;1793
1617876;20120505;Scott,Jayden;3354
1620643;20120505;Reye,Chloe;5822
1622058;20120505;Murphy,Gianna;4811
1625463;20120506;Thompson,Adam;1067
1626781;20120506;Gray,Charles;4855
1635732;20120507;Gonzalez,Elizabeth;7099
1635919;20120507;Gomez,Mason;9874
1641482;20120508;Mitchell,Genesis;4578
1641952;20120508;Brooks,Ella;7148
1641976;20120509;Sanchez,Anna;4446
1645281;20120509;King,Jordan;6456
1645321;20120509;Walker,Josiah;6204
1648655;20120511;Scott,Leo;1829
1650854;20120511;Jenkins,Paisley;3944
1651960;20120512;Perry,Hunter;6241
1656853;20120513;Turner,Zoey;1835
1659511;20120513;Davis,Jacob;3343
1660423;20120514;Richardson,Jonathan;6303
1660533;20120514;Lee,Sofia;7750
1662423;20120514;Turner,Ruby;1204
1664243;20120515;Bailey,Landon;7934
1666569;20120515;Edwards,Mackenzie;3643
1667776;20120515;Mitchell,Liam;9048
1668200;20120516;Rivera,Kayden;6231
1673047;20120516;Baker,Alexa;3604
1673646;20120517;Wright,Amelia;8802
1673929;20120517;Morales,Lillian;8772
1675675;20120518;Cooper,Ella;8843
1677232;20120518;Richardson,Faith;5224
1677800;20120519;Turner,Daniel;5515
1686912;20120520;Bell,Eva;4113
1691115;20120520;Fisher,Dylan;1359
1694714;20120520;Edwards,Khloe;7086
1695316;20120522;Collins,Jaxon;8757
1696022;20120522;Bailey,Charlotte;9224
1698324;20120523;Rivera,Nora;9578
1713391;20120525;Lee,Asher;7155
1713898;20120525;Garcia,Julian;4160
1715603;20120525;White,Nathan;9672
1717880;20120525;Myers,Leah;9910
1721083;20120525;Nguyen,Jacob;3756
1723440;20120526;Morris,Landon;7276
1723529;20120526;Wilson,Carter;7672
1733506;20120526;Evans,Samantha;7532
1738049;20120526;Roberts,Katherine;6607
1738253;20120527;Watson,Piper;8760
1742110;20120528;Gray,Luis;9453
1747419;20120528;Wood,Eva;3131
1752157;20120601;Ortiz,Madison;2140
1757359;20120601;Morales,Mackenzie;9694
1757541;20120601;Reed,Ryder;6450
1766581;20120602;Baker,James;6652
1770432;20120604;Cruz,Lincoln;3634
1772362;20120605;Cox,Stella;8692
1777869;20120606;Thompson,Colton;7926
1784728;20120606;Perry,Robert;3497
1787602;20120606;Murphy,Liam;3835
1791102;20120606;Baker,Joshua;5480
1791666;20120607;Brooks,Jace;2021
1798337;20120607;Ortiz,Leo;4770
1800072;20120607;Watson,Connor;3168
1812727;20120607;Carter,Caroline;4915
1815224;20120608;Bennett,Michael;6305
1815386;20120609;Gutierrez,Eva;8467
1815449;20120609;Sullivan,Addison;3819
1821616;20120609;Martinez,Anthony;3494
1828236;20120610;Foster,Alexandra;1705
1831245;20120611;Morris,Ella;6971
1836817;20120611;Perry,Julia;1585
1837398;20120611;Brown,Gavin;2329
1841013;20120612;Stewart,Grace;8001
1843746;20120612;Hall,Grace;3140
1849373;20120613;Cruz,Isaiah;7780
1849419;20120613;Rivera,Addison;4569
1850151;20120613;Morgan,Jonathan;4626
1859155;20120613;Hernandez,Hunter;1655
1864661;20120613;Richardson,Gianna;1080
1865754;20120616;Rodriguez,Sofia;7959
1867685;20120618;Rodriguez,Asher;4420
1868244;20120618;Richardson,Oliver;9864
1872215;20120618;Brown,Isaac;6902
1874317;20120618;Walker,Jackson;6296
1875748;20120619;Miller,Aria;8727
1881658;20120620;Williams,Chloe;1884
1883307;20120620;Brown,Matthew;6990
1884740;20120621;Collins,Isaiah;4833
1884947;20120621;Stewart,Justin;2273
1891095;20120622;White,Stella;8053
1895911;20120622;Evans,Christopher;7102
1898613;20120623;Nelson,Evan;9846
1903316;20120623;Moore,Hailey;2899
1907855;20120624;Rivera,Leo;9074
1911295;20120624;Bell,Alexandra;6775
1916786;20120625;Price,Gabriella;8053
1917434;20120626;Garcia,Brianna;3996
1917835;20120627;Stewart,Sophie;6558
1917879;20120627;Moore,Gavin;8183
1925158;20120627;Howard,Nathan;2897
1932976;20120628;Davis,Ava;2390
1933875;20120628;Gutierrez,Aria;8387
1934701;20120628;White,Madelyn;6069
1938578;20120628;Butler,Isaac;9638
1947676;20120628;Lewis,Autumn;9432
1950616;20120701;King,Katherine;7456
1954109;20120701;Scott,Ayden;5921
1955567;20120702;Lewis,Lily;5641
1956971;20120703;Hill,Piper;5320
1959571;20120703;Roberts,Samuel;7270
1963598;20120704;Jones,Mila;2690
1964822;20120704;Garcia,Mila;4112
1965774;20120705;Baker,Logan;9041
1968361;20120706;Bailey,Lucas;9936
1969698;20120706;Wright,Camila;4002
1969920;20120706;Martin,Caleb;5288
1972446;20120706;Sullivan,Mackenzie;1417
1978312;20120706;Evans,Elizabeth;7250
1978644;20120707;Lee,Mason;1481
1980242;20120707;Morris,Lucas;3853
1985024;20120708;Walker,James;8769
1987450;20120709;Rivera,Ella;5936
1991866;20120709;Russell,Zoe;8507
1992920;20120709;Bell,Alyssa;1870
2003568;20120710;Hill,Jason;4390
2003634;20120711;Bennett,Joseph;4119
2010217;20120711;Wright,Luis;9818
2012026;20120712;Phillips,Nora;6363
2013459;20120713;Barnes,John;7957
2014777;20120714;Brooks,Tyler;8051
2015735;20120715;Jones,Alexis;8677
2016455;20120715;Sullivan,Jaxon;7415
2024202;20120715;Jenkins,Xavier;3722
2024692;20120715;Diaz,Jasmine;3617
2028115;20120715;Johnson,Serenity;3509
2028388;20120715;Garcia,Olivia;5529
2029075;20120715;Scott,Hailey;9731
2030563;20120716;Hughes,Chloe;4418
2031458;20120716;Reed,Ariana;5613
2034439;20120716;Nguyen,Robert;2913
2034660;20120716;Barnes,Aubree;2773
2040710;20120717;Hughes,Logan;8539
2042126;20120717;Cox,Kayden;4280
2044049;20120718;Cox,Justin;7798
2046078;20120718;Lewis,Madeline;2931
2046140;20120719;Cook,Connor;3117
2050560;20120719;Gutierrez,Ryan;2872
2051640;20120720;Lopez,Aubree;6987
2053616;20120721;Green,Connor;9539
2054548;20120721;Cooper,Kylie;6191
2061493;20120721;Williams,Christian;2615
2062574;20120721;Jenkins,Ayden;4331
2063336;20120721;Jenkins,Luis;6116
2065418;20120721;Hughes,Eleanor;3015
2065923;20120722;Lewis,Matthew;9538
2066177;20120722;Wilson,Lucy;2087
2069268;20120722;Myers,Leah;9409
2069733;20120722;Gutierrez,Christian;8373
2079719;20120722;Jones,Cameron;8865
2080193;20120722;Jones,Parker;8006
2082013;20120723;Carter,Autumn;9594
2089191;20120723;Watson,Emily;2112
2095217;20120723;Kelly,Elizabeth;7494
2102020;20120724;Morales,Elijah;5616
2110112;20120725;Brown,Caleb;7781
2111169;20120725;Sullivan,Daniel;2806
2111438;20120726;Reye,Lily;6018
2112024;20120727;Watson,Stella;3009
2114526;20120727;Evans,Anthony;1152
2115952;20120728;Rivera,Sophie;7009
2118062;20120728;Brown,Jayden;7863
2119621;20120728;Foster,Ryder;3756
2129024;20120801;Parker,Olivia;9095
2129284;20120801;White,Elizabeth;3957
2130291;20120801;Fisher,Wyatt;8021
2134610;20120801;Phillips,Naomi;4256
2139507;20120801;Moore,Brooklyn;9310
2144655;20120802;Bennett,Grayson;8929
2145379;20120802;Anderson,Emma;5194
2145546;20120802;Gutierrez,Elijah;4994
2151358;20120803;Adams,Jose;7181
2155296;20120804;Gray,Sophie;2291
2155994;20120804;Watson,Addison;7888
2156715;20120805;James,Justin;9657
2161362;20120805;Murphy,Taylor;3924
2166341;20120805;Ramirez,Alyssa;4566
2167216;20120805;Sanchez,Jaxon;7092
2168113;20120805;Martinez,Camila;3777
2169064;20120806;Jackson,Colton;6097
2171601;20120806;Adams,Sofia;8604
2173557;20120806;Rivera,Juan;7569
2173599;20120807;Jones,Addison;4606
2174524;20120808;Thomas,John;4743
2178717;20120808;Long,Sebastian;4037
2182297;20120810;Gonzalez,Elizabeth;5486
2194531;20120810;Martinez,Jackson;4952
2195578;20120810;Perez,London;8879
2199625;20120811;Gutierrez,Piper;8119
2204191;20120811;Perez,Leah;2987
2206205;20120812;Morales,Isaiah;5130
2207278;20120812;Kelly,Juan;7133
2208116;20120812;Gray,Alyssa;2372
2214717;20120813;Adams,Katherine;9885
2214768;20120813;Morgan,Sophia;7180
2214782;20120814;King,Ella;1966
2219881;20120814;Bennett,Peyton;7518
2225395;20120814;Diaz,Alice;3066
2233233;20120815;Davis,Lucas;9023
2234671;20120816;Flores,Maya;9666
2238476;20120816;Turner,Riley;5252
2240653;20120816;Cox,Matthew;8148
2241545;20120817;Smith,Angel;9148
2244746;20120817;Walker,Robert;3413
2245019;20120817;Watson,Khloe;1285
2246499;20120818;Brooks,Leah;2311
2248796;20120818;Walker,Ellie;8097
2253773;20120819;White,Sadie;7982
2253876;20120819;Watson,Lily;8402
2258231;20120819;King,Brandon;9379
2270576;20120820;Collins,Grace;9480
2274047;20120820;Ward,Chloe;1040
2275068;20120820;Lopez,Gavin;9020
2284007;20120820;Reye,Nolan;4680
2287862;20120820;Diaz,Olivia;1064
2292608;20120820;James,Sophie;7551
2300640;20120820;Roberts,Isabella;6416
2309143;20120821;Nguyen,Jackson;7972
2318412;20120821;Phillips,Caleb;7434
2320138;20120821;Lewis,Madeline;5214
2321787;20120821;Perry,Mackenzie;8269
2321981;20120822;Green,Madison;4363
2331054;20120824;Brown,Allison;7470
2334552;20120824;Cox,Gabriel;3321
2335320;20120824;Perry,Jordan;5190
2335847;20120825;Bailey,Joshua;1280
2338878;20120825;Wright,Dylan;3978
2350365;20120825;Gutierrez,Mason;7580
2352778;20120826;Ortiz,Jack;2968
2363414;20120827;Wilson,Zoe;1274
2368753;20120828;Miller,Peyton;1118
2373934;20120828;Brooks,Harper;5591
2376732;20120828;Morales,Grayson;3365
2384427;20120828;Howard,Andrew;8413
2385167;20120901;Hill,Kevin;2620
2386273;20120901;Green,Paisley;9209
2389159;20120903;Roberts,Angel;8722
2389499;20120903;Jackson,Thomas;5965
2394257;20120904;Reye,Zoe;2522
2397154;20120905;Walker,Annabelle;6446
2399197;20120905;Murphy,Kaylee;3096
2399944;20120906;Hughes,Jace;1175
2417683;20120908;Baker,Lydia;3988
2418633;20120908;Myers,Sophia;9021
2423248;20120909;Clark,Jayden;3870
2424807;20120909;Nelson,Angel;9667
2426512;20120909;White,Aiden;6022
2427632;20120910;Sullivan,Grace;4506
2431613;20120910;Morris,Audrey;2974
2433794;20120910;Gutierrez,Claire;9539
2434660;20120911;Cook,Lauren;9155
2435684;20120911;Hill,Sadie;7085
2438588;20120912;Perez,Alyssa;2443
2439277;20120913;Harris,Harper;2644
2443346;20120913;Reed,Benjamin;1581
2443976;20120913;Brown,Peyton;1424
2445723;20120914;Sanders,Isabella;5896
2449876;20120914;Wood,Claire;3153
2454607;20120915;Kelly,Brianna;8644
2456810;20120915;Davis,Aubrey;5399
2474342;20120916;Evans,Luke;5371
2479471;20120916;Howard,Abigail;7084
2479715;20120916;Stewart,Grace;3809
2483237;20120916;Turner,Sarah;4167
2484592;20120917;Lee,Maya;5461
2484890;20120917;Hill,Paisley;3715
2487434;20120917;Fisher,Bentley;5164
2489436;20120917;Anderson,Riley;8351
2489768;20120918;Torres,Zoe;9635
2490790;20120918;Perez,Kennedy;3693
2493625;20120918;Sanders,Jordan;6186
2500347;20120918;Rogers,Victoria;5127
2503214;20120918;Mitchell,Aubree;2776
2504516;20120918;Anderson,Brayden;3357
2506594;20120919;Allen,Aubrey;5769
2516653;20120919;Stewart,Ryan;6927
2520142;20120919;Jackson,Leo;7183
2520897;20120919;Campbell,Ian;9246
2522200;20120919;Long,Hudson;6885
2522446;20120919;Carter,Julian;7826
2525701;20120919;Walker,Charlotte;4470
2525905;20120920;Gray,Caleb;5416
2526237;20120920;Morales,William;9912
2526514;20120920;Stewart,David;9525
2528696;20120921;Brown,Angel;4502
2529345;20120921;Cooper,Arianna;3295
2532975;20120922;Parker,Juan;4187
2537746;20120922;Ortiz,Riley;7456
2538385;20120922;Richardson,Blake;2809
2542036;20120923;Rodriguez,London;3661
2545404;20120924;Cox,Allison;3098
2546431;20120924;Green,Hailey;7369
2553417;20120924;Rivera,Audrey;9530
2559234;20120924;Bennett,Penelope;6253
2560884;20120925;Torres,Cooper;7180
2562249;20120926;Allen,James;8283
2564511;20120926;Sanders,Landon;2629
2564728;20120926;Hill,Evan;6583
2564889;20120926;Hill,Cooper;8495
2566122;20120927;Gray,Jace;8995
2567832;20120927;Roberts,Isabella;1307
2568584;20120927;Brown,Robert;1611
2570868;20120928;Diaz,Addison;4542
2574783;20120928;Murphy,Eli;8754
2582202;20121001;Phillips,Hunter;2224
2586206;20121001;White,Julian;1515
2586914;20121002;Ross,Ayden;6736
2587271;20121002;Long,Lillian;4476
2589807;20121002;Mitchell,Katherine;7046
2593482;20121004;Hill,Christian;9729
2595748;20121005;Bell,Caroline;1739
2599875;20121005;Murphy,Caleb;2485
2614854;20121005;Nguyen,Camila;1230
2616355;20121005;Collins,Cooper;4791
2618506;20121006;Russell,Oliver;2835
2619654;20121006;Myers,Aubree;4153
2622354;20121006;Bailey,Lauren;9565
2626636;20121007;Bailey,Sadie;3090
2627724;20121008;Jones,Isaac;7880
2628135;20121009;Hall,Henry;4403
2635417;20121009;Richardson,Caroline;4658
2638012;20121009;Wood,Austin;3817
2643578;20121009;Evans,Ariana;4809
2645535;20121010;Young,Noah;3977
2648840;20121011;Edwards,Xavier;9094
2649109;20121011;Clark,Liam;9323
2649804;20121012;Howard,Aiden;6002
2656676;20121012;Harris,Brianna;2135
2660987;20121012;Evans,Allison;9538
2664649;20121012;Sanders,Emily;4940
2665566;20121012;Perez,Michael;6642
2670731;20121012;Wood,Christian;1963
2671648;20121012;Ramirez,Carson;8485
2671919;20121012;Green,Piper;1387
2680138;20121013;Ortiz,Dominic;7385
2681932;20121013;Martin,Genesis;1179
2682379;20121013;Brooks,David;8041
2684929;20121013;Ramirez,Aaliyah;2152
2687804;20121013;Bell,Mia;6249
2688878;20121013;Collins,Ayden;6490
2691828;20121014;Wright,Kaylee;3917
2693391;20121014;Sullivan,Jonathan;2599
2693739;20121015;Bell,Josiah;1647
2703609;20121015;Hill,Sarah;8822
2703770;20121015;Green,Ava;3677
2705739;20121016;James,Kennedy;8171
2711536;20121016;Morgan,Hannah;2666
2712377;20121016;Reed,Ella;8441
2714186;20121017;Fisher,Taylor;5094
2715077;20121017;Stewart,Genesis;8049
2715509;20121020;Reed,Gabriel;2155
2717889;20121020;Brown,Christian;9000
2718785;20121020;Edwards,Brody;9864
2727318;20121021;Adams,Claire;7234
2732221;20121021;Ross,Liam;2281
2734341;20121021;Hernandez,Sarah;2956
2734667;20121021;Russell,Victoria;1026
2738437;20121021;Brooks,Matthew;7137
2738878;20121022;Reye,Parker;1756
2739653;20121022;Rivera,Claire;4652
2741180;20121022;Garcia,Lincoln;5633
2743071;20121022;Myers,Xavier;5671
2744327;20121022;Bennett,Josiah;2370
2750689;20121023;Parker,Madelyn;1168
2758036;20121023;James,Easton;8735
2762054;20121024;Bell,Ethan;8206
2764727;20121024;Rivera,Arianna;4158
2765097;20121025;Williams,Alexander;4435
2766625;20121025;Sullivan,Gabriella;2371
2766746;20121025;Flores,Piper;9958
2773331;20121026;Thompson,Sophia;3451
2776073;20121026;Adams,Eli;7875
2777139;20121026;Nelson,Julian;4318
2782064;20121026;Collins,Maya;6800
2782193;20121027;Thompson,Sebastian;7954
2786457;20121028;Foster,Aubrey;3816
2792526;20121028;Barnes,Zachary;7446
2792672;20121102;Green,Ashley;4613
2794313;20121103;Adams,Lucas;1734
2795230;20121103;Campbell,Eva;6108
2796580;20121103;Martinez,Penelope;5902
2797786;20121104;Rodriguez,Matthew;6571
2800428;20121105;Harris,Lily;5664
2804763;20121105;Reye,Ryder;8177
2804972;20121106;Smith,Ava;5112
2805595;20121106;Foster,Robert;2921
2815449;20121107;Bennett,Isaac;8006
2818207;20121107;Turner,Serenity;4164
2818767;20121107;Perry,Chloe;8256
2821330;20121108;Sanders,Matthew;6633
2822586;20121108;Rodriguez,Nathan;8234
2823865;20121108;Edwards,Andrew;7252
2824458;20121109;Gomez,Leah;9323
2824654;20121109;Rivera,Joseph;8264
2830656;20121110;Wright,Logan;8272
2833112;20121111;Morales,Blake;2642
2834777;20121111;Morris,Camila;3989
2834996;20121111;Taylor,Ryder;5870
2835117;20121111;Martinez,Ethan;2284
2835702;20121111;Cox,Liam;5428
2838716;20121112;Edwards,Luke;1316
2838890;20121113;Green,Aaliyah;9231
2853360;20121113;Morales,Elizabeth;5318
2854607;20121114;Richardson,Jace;4318
2855350;20121114;Turner,Dominic;3982
2856677;20121114;Robinson,Jordan;8962
2859065;20121115;Taylor,Brianna;9332
2859296;20121115;Edwards,Brooklyn;2602
2862637;20121115;Turner,Camden;7227
2865367;20121115;Hall,Ava;5981
2865822;20121116;Turner,Jaxson;1081
2871030;20121116;Moore,Aiden;4903
2871550;20121117;Collins,Jayden;4321
2874610;20121118;Taylor,Connor;4120
2876753;20121118;Howard,Lillian;9747
2879251;20121118;Nguyen,Arianna;8041
2879289;20121118;Perry,Audrey;4589
2880436;20121118;Morgan,Mila;9128
2881661;20121119;Hill,Owen;4614
2883431;20121119;Adams,Ethan;3219
2889946;20121119;Green,Audrey;8667
2891871;20121119;Hernandez,Khloe;9123
2891938;20121120;Powell,Matthew;8884
2895694;20121120;Richardson,Owen;1428
2898264;20121120;Jackson,Melanie;7056
2904489;20121121;Adams,Ryder;8286
2907876;20121121;Carter,Jaxon;7839
2909012;20121121;Ross,Jason;6049
2910779;20121121;Lopez,Grace;7498
2915912;20121121;Nguyen,Ellie;6434
2917552;20121122;Powell,Kayden;9148
2920757;20121122;Roberts,Isabelle;9277
2923680;20121122;Long,Ruby;3298
2924270;20121122;Adams,Alexis;6504
2925859;20121123;Torres,Riley;5120
2930237;20121123;Stewart,Evan;3047
2935943;20121123;Butler,Easton;7667
2936863;20121124;Fisher,Jonathan;3999
2938853;20121125;Davis,Arianna;7243
2943624;20121125;Gray,Wyatt;8826
2951389;20121125;Roberts,Ryan;4912
2954023;20121125;Jackson,Jack;4707
2962990;20121125;Gonzalez,Anthony;9471
2963225;20121126;Taylor,Anna;1585
2967259;20121126;King,Lincoln;3654
2970686;20121127;Nguyen,Kennedy;2809
2972037;20121128;Reed,Ryan;1356
2974609;20121128;Barnes,Madeline;6262
2981292;20121128;Cruz,Samantha;6686
2982416;20121128;Smith,Ella;9024
2987998;20121201;Diaz,Thomas;6434
2990095;20121201;Hernandez,Xavier;4552
2995411;20121203;Bailey,Jacob;1693
